image_key,size_category,difficulty,file_size_kb
all_test_images/000000138241.jpg,small,easy,171.41
all_test_images/000000138492.jpg,small,easy,152.88
all_test_images/000000138550.jpg,small,medium,218.14
all_test_images/000000138639.jpg,small,hard,166.8
all_test_images/000000138819.jpg,small,easy,109.63
all_test_images/000000138856.jpg,small,easy,281.94
all_test_images/000000138954.jpg,small,easy,145.22
all_test_images/000000138979.jpg,small,hard,157.75
all_test_images/000000139077.jpg,small,easy,113.29
all_test_images/000000139099.jpg,small,hard,223.28
all_test_images/000000139260.jpg,small,easy,109.33
all_test_images/000000139684.jpg,small,medium,114.92
all_test_images/000000139871.jpg,small,easy,172.71
all_test_images/000000139872.jpg,small,medium,225.83
all_test_images/000000139883.jpg,small,easy,290.3
all_test_images/000000140076.jpg,small,hard,130.57
all_test_images/000000140203.jpg,small,hard,105.93
all_test_images/000000140270.jpg,small,easy,121.51
all_test_images/000000140286.jpg,small,medium,138.62
all_test_images/000000140420.jpg,small,easy,279.54
all_test_images/000000140439.jpg,small,hard,159.49
all_test_images/000000140556.jpg,small,medium,215.72
all_test_images/000000140583.jpg,small,hard,256.47
all_test_images/000000140640.jpg,small,medium,162.69
all_test_images/000000140658.jpg,small,easy,153.01
all_test_images/000000140840.jpg,small,hard,133.76
all_test_images/000000140929.jpg,small,easy,95.29
all_test_images/000000140987.jpg,small,hard,153.99
all_test_images/000000141328.jpg,small,easy,237.25
all_test_images/000000141597.jpg,small,medium,104.79
all_test_images/000000141671.jpg,small,hard,113.37
all_test_images/000000141821.jpg,small,medium,221.5
all_test_images/000000142092.jpg,small,easy,221.54
all_test_images/000000142238.jpg,medium,hard,353.74
all_test_images/000000142324.jpg,small,hard,140.45
all_test_images/000000142472.jpg,small,hard,187.45
all_test_images/000000142585.jpg,small,hard,113.65
all_test_images/000000142620.jpg,small,medium,261.05
all_test_images/000000142790.jpg,small,easy,93.18
all_test_images/000000142971.jpg,small,medium,284.47
all_test_images/000000143068.jpg,small,hard,56.97
all_test_images/000000143556.jpg,small,hard,212.23
all_test_images/000000143572.jpg,small,hard,282.8
all_test_images/000000143931.jpg,small,easy,243.04
all_test_images/000000143961.jpg,small,hard,186.94
all_test_images/000000143998.jpg,small,easy,197.79
all_test_images/000000144003.jpg,small,hard,105.82
all_test_images/000000144114.jpg,small,medium,75.69
all_test_images/000000144300.jpg,small,hard,186.37
all_test_images/000000144333.jpg,small,medium,198.69
all_test_images/000000144706.jpg,small,medium,94.05
all_test_images/000000144784.jpg,small,easy,98.96
all_test_images/000000144798.jpg,small,medium,119.58
all_test_images/000000144932.jpg,small,hard,92.55
all_test_images/000000144984.jpg,small,easy,77.3
all_test_images/000000145020.jpg,small,hard,165.83
all_test_images/000000145591.jpg,small,easy,190.07
all_test_images/000000145597.jpg,small,hard,184.13
all_test_images/000000145620.jpg,small,hard,177.12
all_test_images/000000145665.jpg,small,easy,90.9
all_test_images/000000145781.jpg,small,medium,142.87
all_test_images/000000146155.jpg,small,hard,215.04
all_test_images/000000146358.jpg,small,hard,146.28
all_test_images/000000146363.jpg,small,easy,137.01
all_test_images/000000146457.jpg,small,hard,125.99
all_test_images/000000146489.jpg,small,easy,182.43
all_test_images/000000146498.jpg,small,hard,204.37
all_test_images/000000146667.jpg,small,hard,175.56
all_test_images/000000146825.jpg,small,hard,150.57
all_test_images/000000146831.jpg,small,medium,258.37
all_test_images/000000147205.jpg,small,easy,216.96
all_test_images/000000147223.jpg,small,hard,192.06
all_test_images/000000147338.jpg,small,easy,164.19
all_test_images/000000147415.jpg,small,medium,76.97
all_test_images/000000147498.jpg,small,hard,160.71
all_test_images/000000147518.jpg,small,easy,152.52
all_test_images/000000147725.jpg,small,hard,181.64
all_test_images/000000147729.jpg,small,hard,128.73
all_test_images/000000147740.jpg,small,hard,176.72
all_test_images/000000147745.jpg,small,easy,178.82
all_test_images/000000148508.jpg,small,hard,160.92
all_test_images/000000148620.jpg,small,easy,42.82
all_test_images/000000148662.jpg,small,medium,107.7
all_test_images/000000148707.jpg,small,easy,279.75
all_test_images/000000148719.jpg,small,medium,276.48
all_test_images/000000148730.jpg,small,medium,130.96
all_test_images/000000148739.jpg,small,easy,214.55
all_test_images/000000148783.jpg,small,easy,151.83
all_test_images/000000148957.jpg,small,easy,110.47
all_test_images/000000148999.jpg,small,hard,204.13
all_test_images/000000149222.jpg,small,hard,39.15
all_test_images/000000149375.jpg,small,hard,117.34
all_test_images/000000149406.jpg,small,easy,295.09
all_test_images/000000149568.jpg,small,medium,218.61
all_test_images/000000149622.jpg,small,easy,295.13
all_test_images/000000149770.jpg,small,easy,8.68
all_test_images/000000150224.jpg,small,medium,69.46
all_test_images/000000150265.jpg,small,hard,175.03
all_test_images/000000150417.jpg,small,medium,213.37
all_test_images/000000150638.jpg,small,hard,112.01
all_test_images/000000150649.jpg,small,medium,116.87
all_test_images/000000150726.jpg,small,easy,282.55
all_test_images/000000150930.jpg,small,easy,107.56
all_test_images/000000151000.jpg,small,medium,96.7
all_test_images/000000151051.jpg,small,easy,69.67
all_test_images/000000151480.jpg,small,hard,188.01
all_test_images/000000151516.jpg,small,easy,51.4
all_test_images/000000151629.jpg,small,medium,159.45
all_test_images/000000151657.jpg,small,easy,155.1
all_test_images/000000151662.jpg,small,easy,187.83
all_test_images/000000151820.jpg,small,hard,158.37
all_test_images/000000151857.jpg,small,easy,130.06
all_test_images/000000151938.jpg,small,medium,148.38
all_test_images/000000151962.jpg,small,medium,237.3
all_test_images/000000152120.jpg,small,easy,153.29
all_test_images/000000152214.jpg,small,easy,261.54
all_test_images/000000152465.jpg,small,easy,278.73
all_test_images/000000152686.jpg,small,easy,141.87
all_test_images/000000152740.jpg,small,hard,201.76
all_test_images/000000152771.jpg,small,hard,168.23
all_test_images/000000152870.jpg,small,easy,199.48
all_test_images/000000153011.jpg,small,hard,204.89
all_test_images/000000153217.jpg,small,easy,65.26
all_test_images/000000153229.jpg,small,medium,116.39
all_test_images/000000153299.jpg,small,easy,239.61
all_test_images/000000153343.jpg,small,easy,152.71
all_test_images/000000153510.jpg,small,easy,239.61
all_test_images/000000153527.jpg,small,hard,198.94
all_test_images/000000153529.jpg,small,hard,124.25
all_test_images/000000153568.jpg,small,easy,154.53
all_test_images/000000153632.jpg,small,easy,100.33
all_test_images/000000153669.jpg,small,hard,203.74
all_test_images/000000153782.jpg,small,easy,262.05
all_test_images/000000153797.jpg,small,easy,158.48
all_test_images/000000154000.jpg,small,easy,157.83
all_test_images/000000154004.jpg,small,hard,254.88
all_test_images/000000154087.jpg,small,hard,87.62
all_test_images/000000154213.jpg,small,easy,131.16
all_test_images/000000154339.jpg,small,easy,88.37
all_test_images/000000154358.jpg,small,hard,169.3
all_test_images/000000154425.jpg,small,easy,128.59
all_test_images/000000154431.jpg,small,easy,127.22
all_test_images/000000154644.jpg,small,easy,31.55
all_test_images/000000154705.jpg,small,easy,101.87
all_test_images/000000154718.jpg,small,easy,93.77
all_test_images/000000154947.jpg,small,easy,212.85
all_test_images/000000155051.jpg,small,easy,55.22
all_test_images/000000155145.jpg,small,hard,141.52
all_test_images/000000155154.jpg,small,easy,78.46
all_test_images/000000155179.jpg,small,easy,148.17
all_test_images/000000155291.jpg,small,easy,166.44
all_test_images/000000155341.jpg,small,hard,157.07
all_test_images/000000155443.jpg,small,medium,196.97
all_test_images/000000155451.jpg,small,hard,110.97
all_test_images/000000155571.jpg,small,easy,258.56
all_test_images/000000156071.jpg,small,hard,257.86
all_test_images/000000156076.jpg,small,hard,282.12
all_test_images/000000156278.jpg,small,medium,156.3
all_test_images/000000156292.jpg,small,medium,254.93
all_test_images/000000156372.jpg,small,easy,75.23
all_test_images/000000156643.jpg,small,hard,192.14
all_test_images/000000156924.jpg,small,medium,108.45
all_test_images/000000157046.jpg,small,easy,145.92
all_test_images/000000157098.jpg,small,easy,118.1
all_test_images/000000157124.jpg,small,easy,165.2
all_test_images/000000157138.jpg,small,easy,84.58
all_test_images/000000157213.jpg,small,easy,217.43
all_test_images/000000157365.jpg,small,medium,118.11
all_test_images/000000157390.jpg,small,easy,164.56
all_test_images/000000157418.jpg,small,easy,104.85
all_test_images/000000157601.jpg,small,easy,118.58
all_test_images/000000157756.jpg,small,hard,149.66
all_test_images/000000157767.jpg,small,hard,183.91
all_test_images/000000157807.jpg,small,easy,116.99
all_test_images/000000157847.jpg,small,medium,149.07
all_test_images/000000157928.jpg,small,medium,202.3
all_test_images/000000158227.jpg,small,easy,120.96
all_test_images/000000158548.jpg,small,hard,291.19
all_test_images/000000158660.jpg,small,medium,118.86
all_test_images/000000158744.jpg,small,hard,161.98
all_test_images/000000158945.jpg,small,medium,297.08
all_test_images/000000158956.jpg,small,medium,64.73
all_test_images/000000159112.jpg,small,easy,144.14
all_test_images/000000159282.jpg,small,easy,88.48
all_test_images/000000159311.jpg,small,easy,153.99
all_test_images/000000159399.jpg,small,hard,121.39
all_test_images/000000159458.jpg,small,medium,217.04
all_test_images/000000159684.jpg,small,easy,189.76
all_test_images/000000159791.jpg,small,hard,140.06
all_test_images/000000159977.jpg,small,medium,208.35
all_test_images/000000160012.jpg,small,medium,153.65
all_test_images/000000160556.jpg,small,easy,77.65
all_test_images/000000160666.jpg,small,easy,91.89
all_test_images/000000160728.jpg,small,hard,107.62
all_test_images/000000160772.jpg,small,hard,129.71
all_test_images/000000160864.jpg,small,hard,111.65
all_test_images/000000161008.jpg,small,easy,122.72
all_test_images/000000161032.jpg,small,easy,208.0
all_test_images/000000161044.jpg,small,easy,35.38
all_test_images/000000161128.jpg,small,hard,108.82
all_test_images/000000161397.jpg,small,easy,69.17
all_test_images/000000161609.jpg,small,medium,181.81
all_test_images/000000161642.jpg,small,easy,154.29
all_test_images/000000161781.jpg,small,easy,143.56
all_test_images/000000161799.jpg,small,hard,160.4
all_test_images/000000161820.jpg,small,easy,190.64
all_test_images/000000161861.jpg,small,easy,65.4
all_test_images/000000161875.jpg,medium,easy,361.32
all_test_images/000000161879.jpg,small,easy,181.22
all_test_images/000000161925.jpg,small,easy,118.8
all_test_images/000000161978.jpg,small,hard,110.29
all_test_images/000000162035.jpg,small,medium,135.18
all_test_images/000000162092.jpg,small,hard,214.69
all_test_images/000000162130.jpg,small,easy,190.42
all_test_images/000000162366.jpg,small,easy,72.62
all_test_images/000000162415.jpg,small,easy,108.7
all_test_images/000000162543.jpg,small,easy,166.48
all_test_images/000000162581.jpg,small,easy,154.92
all_test_images/000000162732.jpg,small,medium,177.91
all_test_images/000000162858.jpg,small,hard,135.11
all_test_images/000000163057.jpg,small,hard,133.71
all_test_images/000000163117.jpg,small,hard,82.75
all_test_images/000000163118.jpg,small,easy,117.5
all_test_images/000000163155.jpg,small,easy,114.45
all_test_images/000000163257.jpg,small,medium,132.81
all_test_images/000000163258.jpg,small,easy,97.97
all_test_images/000000163290.jpg,small,easy,183.62
all_test_images/000000163314.jpg,small,hard,94.62
all_test_images/000000163562.jpg,small,easy,79.88
all_test_images/000000163611.jpg,small,easy,307.74
all_test_images/000000163640.jpg,small,medium,158.38
all_test_images/000000163682.jpg,medium,easy,680.2
all_test_images/000000163746.jpg,small,hard,246.94
all_test_images/000000163951.jpg,small,easy,38.28
all_test_images/000000164115.jpg,small,easy,265.03
all_test_images/000000164363.jpg,small,easy,239.51
all_test_images/000000164602.jpg,small,easy,104.49
all_test_images/000000164637.jpg,small,easy,216.47
all_test_images/000000164883.jpg,small,easy,142.19
all_test_images/000000164885.jpg,small,hard,110.23
all_test_images/000000164969.jpg,small,easy,129.46
all_test_images/000000165039.jpg,small,hard,196.56
all_test_images/000000165257.jpg,small,easy,140.85
all_test_images/000000165336.jpg,small,easy,218.6
all_test_images/000000165351.jpg,small,easy,169.86
all_test_images/000000165500.jpg,small,easy,299.4
all_test_images/000000165518.jpg,small,easy,104.25
all_test_images/000000165681.jpg,small,hard,241.03
all_test_images/000000165713.jpg,small,easy,160.98
all_test_images/000000165831.jpg,small,easy,146.88
all_test_images/000000166165.jpg,small,easy,266.84
all_test_images/000000166166.jpg,small,hard,92.83
all_test_images/000000166259.jpg,small,medium,161.02
all_test_images/000000166277.jpg,small,easy,112.01
all_test_images/000000166287.jpg,small,hard,148.18
all_test_images/000000166391.jpg,small,hard,118.43
all_test_images/000000166426.jpg,small,hard,166.24
all_test_images/000000166478.jpg,small,easy,79.7
all_test_images/000000166509.jpg,small,easy,190.26
all_test_images/000000166521.jpg,small,easy,85.28
all_test_images/000000166563.jpg,small,easy,99.39
all_test_images/000000166642.jpg,small,easy,323.6
all_test_images/000000166664.jpg,small,easy,155.12
all_test_images/000000166747.jpg,small,hard,114.81
all_test_images/000000166768.jpg,small,easy,125.05
all_test_images/000000166918.jpg,small,hard,214.26
all_test_images/000000167067.jpg,small,easy,109.94
all_test_images/000000167122.jpg,small,hard,147.17
all_test_images/000000167128.jpg,small,easy,170.42
all_test_images/000000167159.jpg,small,easy,120.54
all_test_images/000000167240.jpg,small,easy,146.65
all_test_images/000000167353.jpg,small,easy,150.37
all_test_images/000000167486.jpg,small,hard,139.87
all_test_images/000000167540.jpg,small,easy,161.13
all_test_images/000000167572.jpg,small,medium,217.37
all_test_images/000000167898.jpg,small,medium,72.4
all_test_images/000000167902.jpg,small,easy,176.83
all_test_images/000000168330.jpg,small,hard,83.02
all_test_images/000000168337.jpg,small,medium,171.48
all_test_images/000000168458.jpg,small,easy,170.59
all_test_images/000000168593.jpg,small,easy,134.64
all_test_images/000000168619.jpg,small,easy,153.0
all_test_images/000000168883.jpg,small,medium,152.9
all_test_images/000000168974.jpg,small,easy,101.45
all_test_images/000000169076.jpg,small,medium,96.36
all_test_images/000000169169.jpg,small,hard,188.29
all_test_images/000000169356.jpg,small,easy,234.65
all_test_images/000000169996.jpg,small,hard,143.22
all_test_images/000000170099.jpg,small,easy,127.37
all_test_images/000000170116.jpg,small,hard,186.75
all_test_images/000000170191.jpg,small,easy,123.12
all_test_images/000000170278.jpg,small,easy,171.58
all_test_images/000000170474.jpg,small,medium,185.92
all_test_images/000000170545.jpg,small,medium,73.12
all_test_images/000000170595.jpg,small,easy,109.73
all_test_images/000000170613.jpg,small,easy,101.79
all_test_images/000000170670.jpg,small,hard,184.72
all_test_images/000000170739.jpg,small,easy,225.7
all_test_images/000000170893.jpg,small,easy,55.85
all_test_images/000000170955.jpg,small,easy,67.32
all_test_images/000000171050.jpg,small,easy,129.4
all_test_images/000000171190.jpg,small,hard,109.48
all_test_images/000000171298.jpg,small,medium,339.52
all_test_images/000000171382.jpg,small,hard,217.08
all_test_images/000000171611.jpg,small,medium,161.17
all_test_images/000000171740.jpg,small,easy,191.18
all_test_images/000000171757.jpg,small,medium,115.95
all_test_images/000000171788.jpg,small,easy,149.18
all_test_images/000000172083.jpg,small,easy,134.29
all_test_images/000000172330.jpg,small,medium,270.14
all_test_images/000000172396.jpg,small,easy,86.88
all_test_images/000000172547.jpg,small,hard,225.22
all_test_images/000000172571.jpg,small,easy,191.3
all_test_images/000000172595.jpg,small,hard,121.74
all_test_images/000000172617.jpg,small,easy,174.38
all_test_images/000000172648.jpg,small,medium,261.04
all_test_images/000000172649.jpg,small,easy,74.96
all_test_images/000000172856.jpg,small,easy,112.43
all_test_images/000000172877.jpg,small,medium,72.29
all_test_images/000000172935.jpg,small,medium,55.27
all_test_images/000000172946.jpg,small,hard,88.79
all_test_images/000000172977.jpg,small,easy,300.65
all_test_images/000000173004.jpg,small,medium,231.7
all_test_images/000000173008.jpg,small,easy,119.03
all_test_images/000000173033.jpg,small,easy,156.82
all_test_images/000000173044.jpg,small,easy,164.28
all_test_images/000000173057.jpg,small,hard,202.36
all_test_images/000000173091.jpg,small,easy,119.5
all_test_images/000000173183.jpg,small,easy,189.97
all_test_images/000000173302.jpg,small,hard,178.74
all_test_images/000000173371.jpg,small,easy,198.02
all_test_images/000000173383.jpg,small,easy,176.77
all_test_images/000000173799.jpg,small,easy,330.76
all_test_images/000000173830.jpg,small,easy,145.68
all_test_images/000000174004.jpg,small,easy,322.33
all_test_images/000000174018.jpg,small,easy,98.09
all_test_images/000000174123.jpg,small,medium,192.22
all_test_images/000000174231.jpg,small,easy,104.24
all_test_images/000000174371.jpg,small,medium,325.31
all_test_images/000000174482.jpg,small,hard,202.67
all_test_images/000000175251.jpg,small,easy,151.88
all_test_images/000000175364.jpg,small,hard,118.54
all_test_images/000000175387.jpg,small,easy,62.03
all_test_images/000000175438.jpg,small,hard,268.54
all_test_images/000000175443.jpg,small,medium,146.88
all_test_images/000000175535.jpg,small,easy,171.45
all_test_images/000000176037.jpg,small,hard,239.66
all_test_images/000000176232.jpg,small,easy,118.34
all_test_images/000000176446.jpg,small,easy,234.18
all_test_images/000000176606.jpg,small,medium,300.91
all_test_images/000000176634.jpg,small,easy,176.73
all_test_images/000000176701.jpg,small,easy,264.11
all_test_images/000000176778.jpg,small,easy,176.83
all_test_images/000000176799.jpg,small,medium,141.35
all_test_images/000000176847.jpg,small,easy,345.62
all_test_images/000000176857.jpg,small,hard,99.29
all_test_images/000000176901.jpg,small,medium,73.01
all_test_images/000000177015.jpg,small,easy,172.06
all_test_images/000000177065.jpg,medium,medium,369.2
all_test_images/000000177213.jpg,small,easy,152.22
all_test_images/000000177357.jpg,small,easy,197.93
all_test_images/000000177383.jpg,small,easy,188.33
all_test_images/000000177489.jpg,small,hard,192.77
all_test_images/000000177539.jpg,small,easy,128.85
all_test_images/000000177714.jpg,small,easy,149.88
all_test_images/000000177861.jpg,small,hard,200.31
all_test_images/000000177893.jpg,small,medium,140.93
all_test_images/000000177934.jpg,small,hard,305.51
all_test_images/000000177935.jpg,small,easy,189.95
all_test_images/000000178028.jpg,small,medium,121.24
all_test_images/000000178469.jpg,small,easy,261.46
all_test_images/000000178618.jpg,small,easy,146.34
all_test_images/000000178744.jpg,small,hard,148.21
all_test_images/000000178982.jpg,small,medium,126.63
all_test_images/000000179112.jpg,small,easy,94.11
all_test_images/000000179141.jpg,small,medium,179.02
all_test_images/000000179174.jpg,small,hard,224.17
all_test_images/000000179214.jpg,small,easy,181.57
all_test_images/000000179265.jpg,small,hard,221.32
all_test_images/000000179285.jpg,small,easy,77.81
all_test_images/000000179392.jpg,small,easy,81.99
all_test_images/000000179487.jpg,small,hard,241.26
all_test_images/000000179642.jpg,small,hard,226.93
all_test_images/000000179653.jpg,small,easy,198.2
all_test_images/000000179765.jpg,small,easy,182.64
all_test_images/000000179898.jpg,small,hard,116.28
all_test_images/000000180011.jpg,small,easy,195.96
all_test_images/000000180101.jpg,small,medium,224.92
all_test_images/000000180135.jpg,small,easy,71.78
all_test_images/000000180188.jpg,small,easy,138.36
all_test_images/000000180296.jpg,small,medium,166.19
all_test_images/000000180383.jpg,small,medium,99.7
all_test_images/000000180487.jpg,small,medium,198.93
all_test_images/000000180560.jpg,small,easy,110.98
all_test_images/000000180751.jpg,small,hard,198.92
all_test_images/000000180792.jpg,small,easy,81.36
all_test_images/000000180798.jpg,small,easy,126.5
all_test_images/000000180878.jpg,small,easy,120.8
all_test_images/000000181303.jpg,small,easy,131.67
all_test_images/000000181421.jpg,small,medium,84.14
all_test_images/000000181499.jpg,small,easy,173.94
all_test_images/000000181542.jpg,small,hard,201.04
all_test_images/000000181666.jpg,small,hard,123.18
all_test_images/000000181753.jpg,small,medium,171.27
all_test_images/000000181796.jpg,small,easy,160.64
all_test_images/000000181816.jpg,small,hard,204.85
all_test_images/000000181859.jpg,small,easy,73.4
all_test_images/000000181969.jpg,small,easy,272.17
all_test_images/000000182021.jpg,small,medium,72.02
all_test_images/000000182155.jpg,small,easy,85.35
all_test_images/000000182162.jpg,small,easy,167.89
all_test_images/000000182202.jpg,small,easy,99.12
all_test_images/000000182417.jpg,small,easy,128.91
all_test_images/000000182441.jpg,small,hard,185.16
all_test_images/000000182611.jpg,small,hard,136.05
all_test_images/000000182805.jpg,small,medium,126.77
all_test_images/000000182923.jpg,small,hard,126.62
all_test_images/000000183049.jpg,small,easy,143.47
all_test_images/000000183104.jpg,small,easy,104.76
all_test_images/000000183127.jpg,small,medium,132.86
all_test_images/000000183246.jpg,small,hard,126.14
all_test_images/000000183391.jpg,small,hard,240.21
all_test_images/000000183437.jpg,small,hard,243.06
all_test_images/000000183500.jpg,small,medium,104.79
all_test_images/000000183648.jpg,small,medium,211.11
all_test_images/000000183675.jpg,small,easy,244.18
all_test_images/000000183709.jpg,small,hard,105.32
all_test_images/000000183716.jpg,small,medium,113.23
all_test_images/000000183965.jpg,small,easy,172.99
all_test_images/000000184321.jpg,small,easy,196.78
all_test_images/000000184324.jpg,small,hard,116.72
all_test_images/000000184338.jpg,small,easy,222.65
all_test_images/000000184384.jpg,small,medium,118.65
all_test_images/000000184400.jpg,small,easy,127.06
all_test_images/000000184611.jpg,small,hard,151.34
all_test_images/000000184762.jpg,small,easy,131.5
all_test_images/000000184791.jpg,small,easy,130.04
all_test_images/000000184978.jpg,small,easy,225.98
all_test_images/000000185157.jpg,small,hard,136.78
all_test_images/000000185250.jpg,small,medium,237.7
all_test_images/000000185292.jpg,small,medium,122.91
all_test_images/000000185409.jpg,small,easy,271.58
all_test_images/000000185472.jpg,small,hard,196.2
all_test_images/000000185473.jpg,small,hard,111.12
all_test_images/000000185599.jpg,small,easy,117.0
all_test_images/000000185802.jpg,small,easy,117.41
all_test_images/000000185890.jpg,small,hard,169.11
all_test_images/000000185950.jpg,small,easy,73.74
all_test_images/000000186042.jpg,small,easy,155.26
all_test_images/000000186282.jpg,small,easy,129.78
all_test_images/000000186296.jpg,small,easy,153.6
all_test_images/000000186345.jpg,small,hard,83.75
all_test_images/000000186422.jpg,small,medium,135.79
all_test_images/000000186449.jpg,small,medium,143.04
all_test_images/000000186624.jpg,small,medium,197.63
all_test_images/000000186632.jpg,small,hard,158.68
all_test_images/000000186637.jpg,small,easy,323.18
all_test_images/000000186873.jpg,small,hard,138.72
all_test_images/000000186929.jpg,small,easy,128.38
all_test_images/000000186938.jpg,small,easy,193.3
all_test_images/000000186980.jpg,small,medium,214.81
all_test_images/000000187055.jpg,small,medium,149.95
all_test_images/000000187144.jpg,small,hard,172.04
all_test_images/000000187236.jpg,small,medium,127.95
all_test_images/000000187243.jpg,small,easy,101.33
all_test_images/000000187249.jpg,small,medium,106.63
all_test_images/000000187271.jpg,small,easy,117.18
all_test_images/000000187362.jpg,small,easy,118.94
all_test_images/000000187513.jpg,small,easy,116.21
all_test_images/000000187585.jpg,small,easy,101.83
all_test_images/000000187734.jpg,small,hard,139.55
all_test_images/000000187745.jpg,small,easy,78.2
all_test_images/000000187990.jpg,small,easy,106.17
all_test_images/000000188296.jpg,small,hard,242.31
all_test_images/000000188439.jpg,small,medium,274.74
all_test_images/000000188465.jpg,small,hard,204.81
all_test_images/000000188592.jpg,small,easy,221.76
all_test_images/000000188689.jpg,small,medium,79.62
all_test_images/000000188906.jpg,small,easy,127.92
all_test_images/000000189078.jpg,small,easy,75.53
all_test_images/000000189213.jpg,small,medium,83.9
all_test_images/000000189226.jpg,small,easy,125.57
all_test_images/000000189310.jpg,small,easy,151.96
all_test_images/000000189436.jpg,small,easy,135.3
all_test_images/000000189451.jpg,small,easy,180.92
all_test_images/000000189475.jpg,small,hard,136.77
all_test_images/000000189698.jpg,small,easy,160.84
all_test_images/000000189752.jpg,small,hard,140.36
all_test_images/000000189775.jpg,small,hard,158.84
all_test_images/000000189806.jpg,small,easy,147.25
all_test_images/000000189820.jpg,small,easy,127.99
all_test_images/000000189828.jpg,small,easy,105.97
all_test_images/000000190007.jpg,small,medium,178.26
all_test_images/000000190140.jpg,small,medium,189.18
all_test_images/000000190236.jpg,small,hard,96.19
all_test_images/000000190307.jpg,small,easy,267.32
all_test_images/000000190637.jpg,small,easy,65.33
all_test_images/000000190648.jpg,small,medium,197.24
all_test_images/000000190676.jpg,small,hard,143.75
all_test_images/000000190753.jpg,small,hard,234.31
all_test_images/000000190756.jpg,small,easy,121.03
all_test_images/000000190841.jpg,small,easy,259.13
all_test_images/000000190853.jpg,small,easy,172.99
all_test_images/000000190923.jpg,small,hard,135.52
all_test_images/000000191013.jpg,small,hard,201.1
all_test_images/000000191288.jpg,small,easy,140.13
all_test_images/000000191471.jpg,small,easy,140.78
all_test_images/000000191580.jpg,small,medium,248.71
all_test_images/000000191614.jpg,small,medium,219.39
all_test_images/000000191672.jpg,small,easy,183.98
all_test_images/000000191761.jpg,small,easy,147.42
all_test_images/000000191845.jpg,small,hard,146.81
all_test_images/000000192047.jpg,small,easy,56.02
all_test_images/000000192191.jpg,small,easy,192.46
all_test_images/000000192607.jpg,small,easy,260.31
all_test_images/000000192670.jpg,small,hard,336.11
all_test_images/000000192699.jpg,small,easy,233.2
all_test_images/000000192716.jpg,small,hard,229.12
all_test_images/000000192871.jpg,small,easy,80.09
all_test_images/000000192904.jpg,small,easy,140.27
all_test_images/000000192964.jpg,small,easy,104.99
all_test_images/000000193162.jpg,small,hard,157.26
all_test_images/000000193181.jpg,small,hard,223.27
all_test_images/000000193245.jpg,small,hard,99.21
all_test_images/000000193348.jpg,small,easy,58.02
all_test_images/000000193429.jpg,small,easy,127.07
all_test_images/000000193494.jpg,small,easy,142.62
all_test_images/000000193674.jpg,small,easy,170.02
all_test_images/000000193717.jpg,small,hard,114.89
all_test_images/000000193743.jpg,small,hard,79.69
all_test_images/000000193884.jpg,small,easy,167.45
all_test_images/000000193926.jpg,small,medium,187.03
all_test_images/000000194216.jpg,small,easy,160.54
all_test_images/000000194471.jpg,small,easy,100.05
all_test_images/000000194506.jpg,small,easy,284.66
all_test_images/000000194716.jpg,small,medium,88.3
all_test_images/000000194724.jpg,small,hard,210.95
all_test_images/000000194746.jpg,small,easy,117.9
all_test_images/000000194832.jpg,small,hard,119.48
all_test_images/000000194875.jpg,small,hard,268.97
all_test_images/000000194940.jpg,small,easy,95.21
all_test_images/000000195045.jpg,small,easy,207.49
all_test_images/000000195165.jpg,small,hard,164.25
all_test_images/000000195754.jpg,small,medium,116.14
all_test_images/000000195842.jpg,small,medium,115.28
all_test_images/000000195918.jpg,small,easy,70.93
all_test_images/000000196009.jpg,small,easy,135.67
all_test_images/000000196141.jpg,small,hard,132.17
all_test_images/000000196185.jpg,small,easy,126.8
all_test_images/000000196442.jpg,small,hard,53.37
all_test_images/000000196754.jpg,small,easy,154.3
all_test_images/000000196759.jpg,small,hard,154.92
all_test_images/000000196843.jpg,small,medium,260.08
all_test_images/000000197004.jpg,small,easy,148.09
all_test_images/000000197022.jpg,small,easy,267.12
all_test_images/000000197388.jpg,small,medium,163.48
all_test_images/000000197528.jpg,small,easy,168.22
all_test_images/000000197658.jpg,small,easy,235.16
all_test_images/000000197796.jpg,small,hard,172.6
all_test_images/000000197870.jpg,small,easy,158.52
all_test_images/000000198489.jpg,small,medium,219.62
all_test_images/000000198510.jpg,small,easy,310.77
all_test_images/000000198641.jpg,small,easy,136.39
all_test_images/000000198805.jpg,small,hard,220.03
all_test_images/000000198915.jpg,small,easy,95.88
all_test_images/000000198928.jpg,small,hard,107.37
all_test_images/000000198960.jpg,small,medium,203.79
all_test_images/000000199055.jpg,small,easy,239.19
all_test_images/000000199236.jpg,small,hard,218.38
all_test_images/000000199310.jpg,small,easy,173.73
all_test_images/000000199395.jpg,small,hard,117.04
all_test_images/000000199442.jpg,small,easy,105.96
all_test_images/000000199551.jpg,small,easy,152.64
all_test_images/000000199681.jpg,small,easy,81.0
all_test_images/000000199771.jpg,small,hard,196.36
all_test_images/000000199977.jpg,small,easy,100.1
all_test_images/000000200152.jpg,small,easy,79.07
all_test_images/000000200162.jpg,small,easy,201.6
all_test_images/000000200252.jpg,small,easy,36.2
all_test_images/000000200421.jpg,small,easy,117.95
all_test_images/000000200667.jpg,small,easy,172.99
all_test_images/000000200839.jpg,small,medium,198.26
